# category	search_term	slug	name
meat-seafood	beef	https://www.fairprice.com.sg/product/10690439	AL-Baqa Frozen Minced Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/11124105	Armiya Frozen Beef Meat Ball
meat-seafood	beef	https://www.fairprice.com.sg/product/knorr-stock-cubes-beef-60g-11865288	Knorr Stock Cubes - Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/highway-corned-beef-340g-10784582	Highway Corned Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/farmpride-gourmet-beef-burger-420g-13226008	Farmpride Gourmet Burger Patties - Beef with Cheddar Cheese
meat-seafood	beef	https://www.fairprice.com.sg/product/amirs-beef-cube-500g-11396397	Amir's Premium Frozen Meat - Beef Cube
meat-seafood	beef	https://www.fairprice.com.sg/product/libby-s-corned-beef-340g-50617	Libby's Corned Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/chef-delights-frozen-beef-cube-500g-13222936	Chef Delights Frozen Beef Cube
meat-seafood	beef	https://www.fairprice.com.sg/product/13140195	Chef Delights Frozen Minced Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/amirs-beef-shabu-shabu-400g-11977554	Amir's Premium Frozen Meat - Beef Shabu Shabu
meat-seafood	beef	https://www.fairprice.com.sg/product/campbells-real-stock-beef-1lt-12571193	Campbell's 100% Natural Real Stock - Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/lion-dance-chaoshan-beef-ball-400g-13228516	Lion Dance Chao Shan Beef Balls - Original
meat-seafood	beef	https://www.fairprice.com.sg/product/13160438	Kang Shi Fu Instant Noodles - Roasted Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/chef-delights-frozen-beef-ribeye-shabu-200ml-13240773	Chef Delights Frozen Beef Ribeye Shabu
meat-seafood	beef	https://www.fairprice.com.sg/product/lion-dance-beef-ball-200g-157596	Lion Dance Beef Ball 
meat-seafood	beef	https://www.fairprice.com.sg/product/campbell-s-100-natural-real-stock-beef-500ml-13018832	Campbell's 100% Natural Real Stock - Beef
meat-seafood	beef	https://www.fairprice.com.sg/product/amir-s-premium-frozen-meat-beef-rib-eye-steak-500g-11396493	Amir's Premium Frozen Meat - Beef Rib Eye Steak
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-boneless-breast-300g-13097675	Kee Song Fresh Chicken - Boneless Breast
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-kampong-900g-13097670	Kee Song Fresh Chicken - Kampong
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-thighs-300g-13097673	Kee Song Fresh Chicken - Thighs
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-whole-leg-300g-13097679	Kee Song Fresh Chicken - Whole Leg
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-minced-300g-13097678	Kee Song Fresh Chicken - Minced
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-whole-1-4kg-13097674	Kee Song Fresh Chicken - Whole
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-black-400g-13097671	Kee Song Fresh Chicken - Black
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-wings-300g-13097672	Kee Song Fresh Chicken - Wings
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-mid-joint-wings-300g-13097629	Kee Song Fresh Chicken - Mid Joint Wings
meat-seafood	chicken	https://www.fairprice.com.sg/product/kee-song-fresh-chicken-drumstick-300g-13097677	Kee Song Fresh Chicken - Drumstick
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-boneless-breast-350g-13282982	Sakura Fresh Chicken - Boneless Skinless Breast 
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-drumstick-200g-13282973	Sakura Fresh Chicken - Drumstick
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-thigh-350g-13282954	Sakura Fresh Chicken - Thigh
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-boneless-leg-350g-13282927	Sakura Fresh Chicken - Boneless Leg
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-fillet-200g-13282983	Sakura Fresh Chicken - Fillet
meat-seafood	chicken	https://www.fairprice.com.sg/product/sakura-fresh-chicken-3-joint-wings-350g-13282980	Sakura Fresh Chicken - 3 Joint Wings
meat-seafood	chicken	https://www.fairprice.com.sg/product/seara-freshly-frozen-chicken-legs-boneless-2kg-13176928	Seara Frozen Chicken - Legs (Boneless)
meat-seafood	chicken	https://www.fairprice.com.sg/product/seara-iqf-chicken-wings-mid-joint-1kg-13204200	Seara IQF Chicken Wings - Mid-Joint
meat-seafood	chicken	https://www.fairprice.com.sg/product/seara-freshly-frozen-chicken-wings-2kg-13174421	Seara Frozen Chicken Wings
meat-seafood	chicken	https://www.fairprice.com.sg/product/sadia-frozen-chicken-boneless-leg-meat-2kg-10849841	Sadia Frozen Chicken Boneless Leg Meat
meat-seafood	fish	https://www.fairprice.com.sg/product/ocean-fresh-delite-frozen-salmon-portion-500g-13106181	Ocean Fresh Delite Frozen Salmon Portion
meat-seafood	fish	https://www.fairprice.com.sg/product/seawaves-frozen-premium-cuttlefish-ball-200g-13026839	Seawaves Frozen Premium Cuttlefish Ball
meat-seafood	fish	https://www.fairprice.com.sg/product/seawaves-frozen-premium-prawn-ball-200g-13026840	Seawaves Frozen Premium Prawn Ball
meat-seafood	fish	https://www.fairprice.com.sg/product/okeanoss-iqf-shrimp-meat-tail-off-400g-13047093	Okeanoss Frozen IQF Shrimp Meat (Tail Off)
meat-seafood	fish	https://www.fairprice.com.sg/product/seaco-scallops-medallion-200g-13282484	Seaco Scallops Medallion
meat-seafood	fish	https://www.fairprice.com.sg/product/peng-wang-cheese-tofu-200g-10939505	Peng Wang Cheese Tofu
meat-seafood	fish	https://www.fairprice.com.sg/product/ocean-fresh-delite-frozen-paste-shrimp-150g-13255679	Ocean Fresh Delite Frozen Paste - Shrimp
meat-seafood	fish	https://www.fairprice.com.sg/product/fairprice-flavoured-crab-sticks-250g-496118	FairPrice Frozen Crab Sticks
meat-seafood	fish	https://www.fairprice.com.sg/product/ocean-fresh-delite-frozen-paste-fish-roe-shrimp-150g-13258792	Ocean Fresh Delite Frozen Paste - Fish Roe Shrimp
meat-seafood	fish	https://www.fairprice.com.sg/product/wk-muar-fish-otak-otak-chunky-180g-13058259	WK Muar Fish Otah - Chunky
household	cleaning	https://www.fairprice.com.sg/product/magiclean-natural-plant-based-surface-cleaner-300ml-13102750	Magiclean Natural Plant-based Surface Cleaner
household	cleaning	https://www.fairprice.com.sg/product/fairprice-glass-cleaner-extra-shine-500ml-13188192	FairPrice Glass Cleaner Spray with Refill - Extra Shine
household	cleaning	https://www.fairprice.com.sg/product/fairprice-multi-purpose-cleaner-lavender-2l-13214893	FairPrice Multi Purpose Cleaner - Lavender
household	cleaning	https://www.fairprice.com.sg/product/fairprice-multi-purpose-cleaner-green-apple-2l-13214894	FairPrice Multi Purpose Cleaner - Apple Fresh
household	cleaning	https://www.fairprice.com.sg/product/homeproud-pe-disposable-gloves-free-size-100-per-pack-13200909	HomeProud PE Disposable Gloves - Free Size
household	cleaning	https://www.fairprice.com.sg/product/13132860	Pigeon Liquid Cleanser - Twin Refill Pack
household	cleaning	https://www.fairprice.com.sg/product/fairprice-bathroom-stain-mold-remover-refill-2-x-520ml-13226210	FairPrice Bathroom Stain & Mold Remover Refill
household	cleaning	https://www.fairprice.com.sg/product/clorox-disinfecting-cleaning-wipes-fresh-scent-75-per-pack-13126728	Clorox Disinfecting Cleaning Wipes - Fresh Scent
household	cleaning	https://www.fairprice.com.sg/product/clorox-disinfecting-cleaning-wipes-crisp-lemon-75-per-pack-13147649	Clorox Disinfecting Cleaning Wipes - Crisp Lemon
household	cleaning	https://www.fairprice.com.sg/product/homeproud-cpe-disposable-gloves-free-size-50-per-pack-13200908	HomeProud CPE Disposable Gloves - Free Size
household	cleaning	https://www.fairprice.com.sg/product/kodomo-baby-bottle-accessories-cleanser-750ml-11194584	Kodomo Baby Cleanser - Bottle & Accessories
household	cleaning	https://www.fairprice.com.sg/product/paseo-anti-bacterial-cleaning-wipes-2-x-25s-13173314	Paseo Anti Bacterial Cleaning Wipes
household	cleaning	https://www.fairprice.com.sg/product/scotch-brite-all-purpose-cleaning-pad-630021	3M Scotch-Brite Scrub Sponge - All Purpose Cleaning Pad
household	cleaning	https://www.fairprice.com.sg/product/homeproud-latex-household-gloves-m-1-per-pack-13200933	HomeProud Latex Household Gloves - M
household	cleaning	https://www.fairprice.com.sg/product/homeproud-latex-disposable-gloves-free-size-25-per-pack-13200932	HomeProud Latex Disposable Gloves - Free Size
household	cleaning	https://www.fairprice.com.sg/product/woosh-antibacterial-pet-wipes-baby-powder-scented-100-per-pack-13242430	Woosh Antibacterial Pet Wipes - Baby Powder Scented
household	cleaning	https://www.fairprice.com.sg/product/homeproud-latex-household-gloves-free-size-extra-long-1-per-pack-13200930	HomeProud Latex Household Gloves - Free Size (Extra Long)
household	cleaning	https://www.fairprice.com.sg/product/3m-scotch-brite-multi-purpose-gloves-fresh-lemon-m-1-per-pack-10426806	3M Scotch-Brite Multi-Purpose Gloves - Fresh Lemon (M)
household	cleaning	https://www.fairprice.com.sg/product/homeproud-latex-household-gloves-l-1-per-pack-13200931	HomeProud Latex Household Gloves - L
household	cleaning	https://www.fairprice.com.sg/product/pigeon-baby-liquid-cleanser-700ml-13101786	Pigeon Baby Liquid Cleanser
household	detergent	https://www.fairprice.com.sg/product/attack-concentrated-liquid-detergent-ultra-power-4kg-13060234	Attack Liquid Detergent - Ultra Power (Aromatic Floral)
household	detergent	https://www.fairprice.com.sg/product/top-concentrated-liquid-detergent-refill---super-low-suds-13146960	Top Concentrated Liquid Detergent Refill - Super Low Suds
household	detergent	https://www.fairprice.com.sg/product/dynamo-l-detg-anti-bac-ref-2-2kg-13239702	Dynamo Laundry Detergent Refill - Anti-Bacterial
household	detergent	https://www.fairprice.com.sg/product/attack-detergentsoftener-3d-clean-action-36kg-13060233	Attack Liquid Detergent - Plus Softener (Sweet Floral)
household	detergent	https://www.fairprice.com.sg/product/top-concentrated-liquid-detergent-refill-anti-bacterial-1-6kg-13146935	Top Concentrated Liquid Detergent Refill - Anti-Bacterial
household	detergent	https://www.fairprice.com.sg/product/fairprice-laundry-liquid-detergent-anti-bacterial-1-8l-13187770	FairPrice Laundry Liquid Detergent - Anti-Bacterial
household	detergent	https://www.fairprice.com.sg/product/dynamo-l-dtg3x-odor-r-rfill-2-4kg-13239713	Dynamo Laundry Detergent Refill - 3X Odor Remover 
household	detergent	https://www.fairprice.com.sg/product/12708353	Attack Liquid Detergent - Ultra Power (Aromatic Floral)
household	detergent	https://www.fairprice.com.sg/product/persil-concentrated-liquid-detergent-superior-clothes-care-3l-13016671	Persil Concentrated Liquid Detergent - Front Load
household	detergent	https://www.fairprice.com.sg/product/dynamo-laundry-detergent-refill-eau-de-rose-2-4kg-13239701	Dynamo Laundry Detergent Refill - Eau De Rose
household	detergent	https://www.fairprice.com.sg/product/attack-powder-detergent-enzyme-power-aromatic-floral-3kg-13034947	Attack Powder Detergent - Ultra Power (Aromatic Floral)
household	detergent	https://www.fairprice.com.sg/product/attack-powder-detergent-plus-colour-aroma-fresh-3kg-13034946	Attack Powder Detergent - Plus Colour (Aroma Fresh)
household	detergent	https://www.fairprice.com.sg/product/top-concentrated-liquid-detergent-refill---super-colour-13146936	Top Concentrated Liquid Detergent Refill - Super Colour
household	detergent	https://www.fairprice.com.sg/product/attack-powder-detergent-plus-softener-sweet-floral-2-8kg-13034949	Attack Powder Detergent - Plus Softener (Sweet Floral)
household	detergent	https://www.fairprice.com.sg/product/t-l-dtg-rf-c-pro-200-13257109	Top Liquid Detergent Refill - Low Suds Colour Protect
household	detergent	https://www.fairprice.com.sg/product/dynamo-l-dtrg-c-care-refill-2-4kg-13239710	Dynamo Laundry Detergent Refill - Color Care 
household	detergent	https://www.fairprice.com.sg/product/fairprice-laundry-liquid-detergent-flora-1-8l-13187754	FairPrice Laundry Liquid Detergent - Flora
household	detergent	https://www.fairprice.com.sg/product/top-concentrated-liquid-detergent-refill---anti-bacterial-13158684	Top Concentrated Liquid Detergent Refill - Anti-Bacterial
household	detergent	https://www.fairprice.com.sg/product/persil-concentrated-liquid-detergent-anti-bacterial-2-7l-13101654	Persil Concentrated Liquid Detergent - Anti-Bacterial
household	detergent	https://www.fairprice.com.sg/product/t-l-dtg-rf-at-bc-200-13257110	Top Liquid Detergent Refill - Anti Bacterial
household	laundry	https://www.fairprice.com.sg/product/soaply-laundry-detergent-colour-magnificent-magnolia-bulk-buy-6-x-6l-90192633	Soaply Laundry Detergent Colour Magnificent Magnolia Bulk Buy
household	laundry	https://www.fairprice.com.sg/product/fairprice-bleach-extra-white-4l-13226757	FairPrice Bleach - Extra White
household	laundry	https://www.fairprice.com.sg/product/soaply-laundry-detergent-universal-dazzling-jasmine-bulk-buys-6-x-6l-90192634	Soaply Laundry Detergent Universal Dazzling Jasmine Bulk Buys
household	laundry	https://www.fairprice.com.sg/product/ka-4in1-laundry-capsules-bundle-anti-bacterial-100-per-pack-13287091	Ka 4in1 Laundry Capsules Bundle - Anti-Bacterial
household	laundry	https://www.fairprice.com.sg/product/soaply-laundry-detergent-colour-magnificent-magnolia-1-x-1l-90192563	Soaply Laundry Detergent Colour Magnificent Magnolia
household	laundry	https://www.fairprice.com.sg/product/fairprice-laundry-capsules-refill-freesia-40-per-pack-13278076	FairPrice Laundry Capsules Refill - Freesia
household	laundry	https://www.fairprice.com.sg/product/soaply-laundry-detergent-universal-dazzling-jasmine-1-x-1l-90192564	Soaply Laundry Detergent Universal Dazzling Jasmine
household	laundry	https://www.fairprice.com.sg/product/fairprice-laundry-capsules-refill-gardenia-40-per-pack-13278077	FairPrice Laundry Capsules Refill - Gardenia
household	laundry	https://www.fairprice.com.sg/product/fab-laundry-powder-anti-bacterial-3kg-13244050	Fab Laundry Powder - Anti-Bacterial
household	laundry	https://www.fairprice.com.sg/product/dynamo-l-dtg-anti-bctr-refl-3kg-13239714	Dynamo Laundry Detergent Refill - Anti-Bacterial
baby-care	baby	https://www.fairprice.com.sg/product/fairprice-baby-wipes-with-lid-pure-water-3-x-80-per-pack-13270455	FairPrice Baby Wipes with Lid - 100% Pure Water
baby-care	baby	https://www.fairprice.com.sg/product/kodomo-baby-laundry-detrgt-nat-care-rf-blue-1lt-10069693	Kodomo Baby Laundry Detergent Refill - Nature Care 
baby-care	baby	https://www.fairprice.com.sg/product/huggies-baby-wet-wipes-clean-care-3-x-80-per-pack-13050765	Huggies Baby Wet Wipes - Clean Care
baby-care	baby	https://www.fairprice.com.sg/product/kodomo-baby-powder-smooth-comfort-2s-x-500g-10346558	Kodomo Baby Powder - Smooth Comfort
baby-care	baby	https://www.fairprice.com.sg/product/fairprice-baby-wipes-refill-scented-150-per-pack-13270456	FairPrice Baby Wipes Refill - Scented
baby-care	baby	https://www.fairprice.com.sg/product/pigeon-aqua-baby-wipes-6-x-70-per-pack-13273621	Pigeon Aqua Baby Wipes - Hard Lid Cover
baby-care	baby	https://www.fairprice.com.sg/product/take-one-baby-bites-vegetable-taste-50g-10427526	Take One Baby Bites - Vegetable
baby-care	baby	https://www.fairprice.com.sg/product/fairprice-baby-wipes-with-lid-unscented-3-x-80-per-pack-13270457	FairPrice Baby Wipes with Lid - Unscented
baby-care	baby	https://www.fairprice.com.sg/product/little-blossom-organic-brown-rice-puffs-strawberry-40g-13212833	Little Blossom Organic Brown Rice Puffs - Strawberry
baby-care	baby	https://www.fairprice.com.sg/product/huggies-baby-wet-wipes-pure-clean-3-x-20-per-pack-13050760	Huggies Baby Wet Wipes - Clean Care
baby-care	baby	https://www.fairprice.com.sg/product/baby-bites-rice-rust-blueberry-goji-24-per-pack-13206090	Baby Bites Rice Rust - Blueberry & Goji
baby-care	baby	https://www.fairprice.com.sg/product/fairprice-baby-wipes-scent-180-per-pack-13270454	FairPrice Baby Wipes - Scent
baby-care	baby	https://www.fairprice.com.sg/product/bahlsen-zoo-jungle-biscuit-cocoa-100g-13046017	Bahlsen Zoo Biscuits - Jungle (Cocoa)
baby-care	baby	https://www.fairprice.com.sg/product/take-one-baby-bites-carrot-50g-11034687	Take One Baby Bites - Carrot
baby-care	baby	https://www.fairprice.com.sg/product/kodomo-baby-laundry-low-suds-detergent-refill-900ml-13059280	Kodomo Baby Laundry Detergent Refill - Low Suds 
baby-care	baby	https://www.fairprice.com.sg/product/little-blossom-organic-brown-rice-puffs-sweet-potato-40g-13212840	Little Blossom Organic Brown Rice Puffs - Sweet Potato
baby-care	baby	https://www.fairprice.com.sg/product/l-blossom-apple-broccoli-puffs-40g-13212834	Little Blossom Organic Baby Puffs - Apple Broccoli 
baby-care	baby	https://www.fairprice.com.sg/product/kodomo-baby-bath-refill-moisturizing-650ml-11518470	Kodomo Baby Bath Wash Refill - Moisturizing
baby-care	baby	https://www.fairprice.com.sg/product/pigeon-wet-tissues-hand-mouth-2-x-60s-13101790	Pigeon Baby Wet Tissues - Hand & Mouth
baby-care	baby	https://www.fairprice.com.sg/product/fairprice-baby-wipes-travel-pack-2-x-30-per-pack-13270542	FairPrice Baby Wipes -Travel Pack
baby-care	diapers	https://www.fairprice.com.sg/product/ctn-peachy-bum-cloud-soft-pant-diapers---xl	[CTN] Peachy Bum Cloud Soft Pant Diapers - XL
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-diaper-pants-l-10-per-pack-13180731	FairPrice Adult Diaper Pants - L
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-underpads-l-10-per-pack-13234479	FairPrice Adult Underpads - L
baby-care	diapers	https://www.fairprice.com.sg/product/peachy-bum-cloud-soft-pant-diapers-trial-pack---xxl	Peachy Bum Cloud Soft Pant Diapers Trial Pack - XXL
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-diaper-pants-l-4-x-10-per-pack-ctn-12710416	FairPrice Adult Diaper Pants - L
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-diaper-pants-m-10-per-pack-13180730	FairPrice Adult Diaper Pants - M
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-baby-dry-diaper-pants-xl-12-17kg-46-per-pack-46-per-pack-13180718	FairPrice Baby Dry Diaper Pants - XL (12 - 17kg)
baby-care	diapers	https://www.fairprice.com.sg/product/peachy-bum-cloud-soft-pant-diapers-single---xxl	Peachy Bum Cloud Soft Pant Diapers Single - XXL
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-baby-dry-diaper-pants-xxl-15kg-and-above-36-per-pack-13226448	FairPrice Baby Dry Diaper Pants - XXL (15kg and above)
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-ultra-taped-diapers-l-10-per-pack-13234477	FairPrice Adult Ultra Taped Diapers - L
baby-care	diapers	https://www.fairprice.com.sg/product/peachy-bum-cloud-soft-pant-diapers-single---xl	Peachy Bum Cloud Soft Pant Diapers Single - XL
baby-care	diapers	https://www.fairprice.com.sg/product/ctn-peachy-bum-cloud-soft-pant-diapers---xxl	[CTN] Peachy Bum Cloud Soft Pant Diapers - XXL
baby-care	diapers	https://www.fairprice.com.sg/product/fp-a-diaper-pant-8s-13235710	FairPrice Adult Diapers Pants - XL 
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-adult-diaper-pants-m-4-x-10-per-pack-ctn-12710415	FairPrice Adult Diaper Pants - M
baby-care	diapers	https://www.fairprice.com.sg/product/merries-pants-diaper-xxl-15-28kg-26-per-pack-13239781	Merries Pants Diaper - XXL (15 - 28kg)
baby-care	diapers	https://www.fairprice.com.sg/product/smartchoice-adult-taped-diaper-l-9-per-pack-13234478	SmartChoice Adult Taped Diaper - L
baby-care	diapers	https://www.fairprice.com.sg/product/huggies-baby-diaper-platinum-naturemade-pants-l-9-14kg-44-per-pack-13184541	Huggies Baby Diaper Platinum Naturemade Pants - L (9-14kg)
baby-care	diapers	https://www.fairprice.com.sg/product/huggies-baby-diaper-platinum-naturemade-pants-xxl-15kg-26-per-pack-13184546	Huggies Baby Diaper Platinum Naturemade Pants - XXL (15kg)
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-unisex-adult-diapers-pants-plus-m-14-per-pack-13275380	FairPrice Unisex Adult Diapers Pants Plus - M
baby-care	diapers	https://www.fairprice.com.sg/product/fairprice-easy-wear-diaper-pants-l-9-14kg-28-per-pack-13180719	FairPrice Baby Dry Diaper Pants - L (9 - 14kg)
baby-care	formula	https://www.fairprice.com.sg/product/palmer-s-cocoa-butter-formula-massage-lotion-for-stretch-marks-250ml-13013346	Palmer's Cocoa Butter Formula Massage Lotion for Stretch Marks
baby-care	formula	https://www.fairprice.com.sg/product/hot-wheels-formula-1-5-car-pack	Hot Wheels Formula 1 5 Car Pack
